Southampton,Ryan Fraser,FWD,31,SCO,75,75,66,26,63
AFC Wimbledon,Omar Bugiel,FWD,31,LIB,76,67,71,27,63
FC St.Pauli,Maurides,FWD,31,BRA,78,67,63,32,63
Wycombe,Jack Grimmer,DEF,31,SCO,64,70,78,28,63
FSV Mainz 05,Philipp Mwene,DEF,31,AUT,71,71,75,24,63
Cambridge United,Jordan Cousins,DEF,31,ENG,69,64,76,30,63
Huddersfield,Matty Pearson,DEF,31,ENG,63,60,81,29,63
Wigan Athletic,Will Aimson,DEF,31,WAL,60,62,81,28,63
Carlisle United,Josh Vela,DEF,31,ENG,70,67,76,25,63
Bolton,Josh Sheehan,MID,30,WAL,69,72,72,28,63
FSV Mainz 05,Robin Zentner,GK,30,GER,49,47,50,84,63
Middlesbrough,Seny Dieng,GK,30,SEN,45,51,49,84,63
Osasuna,Jose Arnaiz,FWD,30,ESP,79,73,63,24,63
Angers,Jim Allevinah,FWD,30,GAB,76,73,61,27,63
Real Sociedad,Sheraldo Becker,FWD,30,SUR,82,73,55,22,63
Sheffield Wednesday,Callum Paterson,DEF,30,SCO,71,64,76,31,63
Blackpool,Matthew Pennington,DEF,30,ENG,65,68,79,26,63
Las Palmas,Daley Sinkgraven,MID,29,NED,70,77,70,24,63
Derby County,Joe Ward,MID,29,ENG,72,76,72,19,63
Cagliari,Simone Scuffet,GK,29,ITA,48,52,54,82,63
Ipswich Town,Christian Walton,GK,29,ENG,46,52,53,83,63
Melbourne Victory,Nikos Vergos,FWD,29,GRE,75,68,67,29,63
Exeter City,Ben Purrington,DEF,29,ENG,65,68,80,25,63
Melbourne City,German Ferreyra,DEF,29,ARG,68,68,78,24,63
Stevenage,Charlie Goode,DEF,29,ENG,61,65,82,27,63
Bolton,Josh Dacres-Cogley,DEF,29,ENG,62,71,78,26,63
Northhampton Town,Patrick Brough,DEF,29,ENG,63,68,79,24,63
Angers,Carlens Arcus,DEF,29,HAI,70,73,74,22,63
Free,Ola Aina,MID,28,NGA,72,73,72,25,63
St Etienne,Gautier Larsonneur,GK,28,FRA,52,57,51,78,63
Como,Emil Audero,GK,28,ITA,52,52,54,78,63
Alaves,Antonio Sivera,GK,28,ESP,47,54,53,81,63
Western Sydney Wanderers,Bozhidar Kraev,FWD,28,BUL,80,70,59,28,63
Everton,Jack Harrison,FWD,28,ENG,78,74,63,24,63
Las Palmas,Pejino,FWD,28,ESP,80,77,55,24,63
Genoa,Andrea Favilli,FWD,28,ITA,77,64,62,33,63
Wycombe,Matt Butcher,DEF,28,ENG,71,69,75,26,63
Queens Park Rangers,Kenneth Paal,DEF,28,SUR,72,72,75,22,63
Oxford United,Jordan Thorniley,DEF,28,ENG,66,68,78,27,63
Stockport County,Kyle Knoyle,DEF,28,ENG,67,69,75,28,63
Doncaster Rovers,Ben Close,DEF,28,ENG,68,67,75,29,63
Watford,Francisco Sierralta,DEF,28,CHI,67,63,80,25,63
Shrewsbury Town,Jordan Rossiter,DEF,28,ENG,64,67,80,25,63
Charlton Athletic,Greg Docherty,DEF,28,SCO,73,70,75,22,63
Western Sydney Wanderers,Jeong Tae-Wook,DEF,28,KOR,63,67,82,19,63
Free,Farid El Melali,MID,27,ALG,69,74,71,25,63
Free,Ivan Villar,GK,27,ESP,49,53,53,79,63
Bolton,Victor Adeboyejo,FWD,27,NGA,76,68,68,29,63
Espanyol,Irvin Cardona,FWD,27,FRA,80,69,62,25,63
Montpellier,Arnaud Nordin,FWD,27,FRA,81,71,58,24,63
Milton Keynes Dons,Callum Hendry,FWD,27,SCO,75,70,71,23,63
Bristol City,Ross McCrorie,DEF,27,SCO,68,65,78,28,63
Stockport County,Callum Connolly,DEF,27,ENG,70,64,78,27,63
Doncaster Rovers,Harry Clifton,DEF,27,WAL,65,66,78,29,63
Queens Park Rangers,Jake Clarke-Salter,DEF,27,ENG,64,65,79,29,63
Las Palmas,Viti Rozada,DEF,27,ESP,71,71,73,24,63
Middlesbrough,Isaiah Jones,MID,26,ENG,70,76,72,22,63
Portsmouth,Andre Dozzell,MID,26,ENG,68,77,67,27,63
Hull City,Dogukan Sinik,MID,26,TUR,74,74,69,22,63
Athletic Bilbao,Javi Marton,FWD,26,ESP,76,68,72,25,63
AFC Bournemouth,Marcus Tavernier,FWD,26,ENG,76,73,70,22,63
Cambridge United,Shayne Lavery,FWD,26,NIR,78,66,64,30,63
Sunderland,Nazariy Rusyn,FWD,26,UKR,76,66,69,26,63
Parma,Gabriel Charpentier,FWD,26,CGO,77,68,65,25,63
Preston North End,Stefan Teitur Þorðarson,DEF,26,ISL,70,71,79,19,63
Portsmouth,Tom McIntyre,DEF,26,SCO,68,65,79,26,63
Leicester City,Harry Souttar,DEF,26,AUS,63,57,81,35,63
St Etienne,Mickael Nade,DEF,26,FRA,62,66,82,22,63
Peterborough United,Archie Collins,MID,25,ENG,71,73,71,30,63
Bolton,Aaron Morley,MID,25,ENG,71,74,72,27,63
Salford City,Ben Woodburn,MID,25,WAL,72,75,67,27,63
Monaco,Radosław Majecki,GK,25,POL,47,51,52,84,63
Lecce,Christian Fruchtl,GK,25,GER,50,54,53,79,63
Plymouth Argyle,Callum Wright,FWD,25,ENG,75,70,70,27,63
Free,Jaidon Anthony,FWD,25,ENG,75,74,63,28,63
Holstein Kiel,Fiete Arp,FWD,25,GER,76,73,65,25,63
Lille,Andrej Ilic,FWD,25,SRB,77,64,64,32,63
Huddersfield,Bojan Radulovic,FWD,25,SRB,76,64,64,35,63
Luton Town,Tahith Chong,FWD,25,NED,79,76,59,21,63
Brest,Hianga'a Mbock,DEF,25,FRA,72,66,79,20,63
Sheffield United,Jamie Shackleton,DEF,25,ENG,65,73,77,24,63
West Brom,Callum Styles,DEF,25,HUN,70,73,76,23,63
Charlton Athletic,Conor Coventry,DEF,25,IRL,71,71,77,21,63
Angers,Halid sabanovic,DEF,25,BIH,66,69,80,20,63
SV Werder Bremen,Felix Agu,DEF,25,GER,70,73,76,21,63
Milton Keynes Dons,Sam Sherring,DEF,25,ENG,60,68,79,29,63
Swansea,Josh Key,DEF,25,ENG,71,72,73,25,63
Real Valladolid,Lucas Rosa,DEF,25,BRA,67,71,76,24,63
VfB Stuttgart,Jamie Leweling,FWD,24,GER,76,72,68,25,63
VfL Bochum 1848,Moritz Broschinski,FWD,24,GER,78,67,64,29,63
Celta Vigo,Carlos Dotor,FWD,24,ESP,76,70,71,24,63
Free,Junior Adamu,FWD,24,AUT,79,67,60,30,63
Leyton Orient,Jordan Brown,DEF,24,ENG,63,65,80,30,63
Free,Ibrahima Kebe,DEF,24,MLI,68,67,80,22,63
Queens Park Rangers,Hevertton,DEF,24,BRA,68,72,76,25,63
Burton Albion,Alejandro Bran,DEF,24,CRC,65,69,79,23,63
Barnsley,Jonathan Russell,DEF,24,JAM,71,69,74,26,63
Bristol,Clinton Mola,DEF,24,ENG,69,70,77,21,63
Sunderland,Niall Huggins,DEF,24,WAL,71,70,75,22,63
Stoke City,Million Manhoef,MID,23,NED,71,75,68,26,63
Free,Erik Ahlstrand,MID,23,SWE,72,73,69,24,63
Southampton,Gavin Bazunu,GK,23,IRL,51,57,50,79,63
Napoli,Elia Caprile,GK,23,ITA,49,51,53,81,63
Free,Daniel Maldini,FWD,23,ITA,76,72,63,28,63
Bristol City,Sam Bell,FWD,23,ENG,74,69,68,31,63
Swansea,Eom Ji-Sung,FWD,23,KOR,78,71,63,25,63
Borussia Dortmund,Karim Adeyemi,FWD,23,GER,80,71,61,23,63
Athletic Madrid,Giuliano Simeone,FWD,23,ARG,79,68,63,26,63
Lazio,Matteo Cancellieri,FWD,23,ITA,81,73,54,26,63
Free,Kamaldeen Sulemana,FWD,23,GHA,83,73,51,25,63
Eintracht Frankfurt,Ansgar Knauff,FWD,23,GER,76,70,71,20,63
Real Mallorca,Robert Navarro,FWD,23,ESP,76,76,61,23,63
Verona,Jackson Tchatchoua,DEF,23,BEL,72,73,74,23,63
Free,Alessandro Marcandalli,DEF,23,ITA,63,62,82,28,63
Swansea,Nathan Tjoe-A-On,DEF,23,NED,66,69,79,24,63
Free,Marc Leonard,DEF,23,SCO,59,73,77,29,63
Holstein Kiel,Lasse Rosenboom,DEF,23,GER,67,70,78,23,63
Notts County,Lewis Macari,DEF,23,SCO,65,70,76,27,63
Hull City,Cody Drameh,DEF,23,ENG,70,71,78,18,63
Gilingham,Shadrach Ogie,DEF,23,IRL,67,68,76,24,63
Empoli,Duccio Degli Innocenti,MID,22,ITA,72,74,71,26,63
Free,Frans Kratzig,MID,22,GER,68,75,71,27,63
Empoli,Stiven Shpendi,FWD,22,ALB,78,69,60,32,63
Osasuna,Noel Lopez,FWD,22,ESP,77,73,67,22,63
Birmingham,Jay Stansfield,FWD,22,ENG,78,70,64,25,63
Venezia,Gaetano Oristanio,FWD,22,ITA,78,73,60,25,63
Southampton,Samuel Edozie,FWD,22,ENG,76,73,67,21,63
Getafe,Peter,FWD,22,ESP,74,72,62,31,63
Lincoln City,Sean Roughan,DEF,22,IRL,63,70,82,21,63
Huddersfield,Joe Hodge,DEF,22,IRL,69,70,75,28,63
Leyton Orient,Lewis Warrington,DEF,22,ENG,68,70,75,25,63
Portsmouth,Jacob Farrell,DEF,22,AUS,66,67,78,25,63
Getafe,Damian Caceres,DEF,22,ESP,66,66,79,23,63
Free,Ed Turns,DEF,22,WAL,66,71,75,26,63
West Brom,Caleb Taylor,DEF,22,ENG,63,63,78,31,63
Borussia Monchengladbach,Lukas Ullrich,MID,21,GER,72,74,72,22,63
Wolves,Rodrigo Gomes,MID,21,POR,75,75,67,22,63
Girona,Yaser Asprilla,FWD,21,COL,78,77,61,24,63
Watford,Pierre Dwomoh,FWD,21,BEL,76,73,62,29,63
RC Lens,oscar Cortes,FWD,21,COL,76,74,67,23,63
Norwich City,Ante Crnac,FWD,21,CRO,78,70,62,25,63
Ipswich Town,Omari Hutchinson,FWD,21,ENG,75,75,64,23,63
Real Madrid,Rafel Obrador,DEF,21,ESP,66,73,77,23,63
Wigan Athletic,Luke Chambers,DEF,21,ENG,70,70,75,25,63
Free,MatIas Moreno,DEF,21,ARG,65,66,78,25,63
Free,Brooke Norton-Cuffy,DEF,21,ENG,72,70,74,24,63
Getafe,alvaro RodrIguez,FWD,20,URU,81,68,61,27,63
Real Sociedad,Orri Steinn oskarsson,FWD,20,ISL,76,68,63,30,63
Nice,Youssoufa Moukoko,FWD,20,GER,82,69,55,26,63
Portsmouth,Abdoulaye Kamara,DEF,20,GUI,67,71,78,21,63
Watford,Ryan Andrews,DEF,20,ENG,71,69,75,25,63
Free,Kassoum Ouattara,DEF,20,FRA,67,71,75,27,63
Free,Axel Guessand,DEF,20,FRA,65,66,79,25,63
Real Madrid,Jacobo Ramon,DEF,20,ESP,64,67,78,25,63
Strasbourg,oscar Perea,FWD,19,COL,81,69,55,27,63
Bristol City,Anthony Murray,GK,18,ALG,30,29,50,92,63
Monza,Kai Chapman,GK,18,KOR,41,36,25,95,63
AC Milan,Leroy Duncan,MID,17,ENG,71,74,49,47,63
Exeter City,Derek Rice,GK,16,ENG,30,54,65,84,63
Montpellier,Andres Lee,GK,16,ENG,49,52,34,89,63
Mansfield Town,Stephen Quinn,DEF,39,IRL,64,71,75,27,62
Cambridge United,Michael Morrison,DEF,37,ENG,62,58,80,31,62
Burton Albion,John Brayford,DEF,37,ENG,63,63,78,28,62
Free,Sven Ulreich,GK,36,GER,48,48,51,80,62
Birmingham,Lukas Jutkiewicz,FWD,36,ENG,74,66,65,32,62
Brisbane Roar,Jay O'Shea,FWD,36,IRL,75,71,62,26,62
Bristol,James Wilson,DEF,36,WAL,58,63,80,29,62
Mansfield Town,Aden Flint,DEF,35,ENG,62,57,82,28,62
Macarthur,Luke Brattan,DEF,35,AUS,59,69,81,19,62
Macarthur,Matthew Jurman,DEF,35,AUS,58,61,82,29,62
Free,Wes Foderingham,GK,34,ENG,46,55,55,77,62
Oxford United,Matt Phillips,FWD,34,SCO,76,73,62,24,62
Blackburn,Danny Batth,DEF,34,ENG,59,56,85,27,62
Huddersfield,Tom Lees,DEF,34,ENG,60,61,79,29,62
Blackburn,Andreas Weimann,FWD,33,AUT,77,71,60,25,62
Reading,Harlee Dean,DEF,33,ENG,63,63,78,28,62
Salford City,Curtis Tilt,DEF,33,JAM,62,62,79,28,62
Derby County,Sonny Bradley,DEF,33,ENG,58,57,83,28,62
Stevenage,Carl Piergianni,DEF,33,ENG,59,56,82,31,62
Cheltenham Town,Tom Pett,DEF,33,ENG,60,68,76,28,62
Salford City,Luke Garbutt,MID,32,ENG,70,73,71,22,62
Perth Glory,Adam Taggart,FWD,32,AUS,78,67,62,26,62
Birmingham,Alfie May,FWD,32,ENG,77,67,58,29,62
Sydney FC,Joe Lolley,FWD,32,ENG,77,72,56,26,62
Northhampton Town,Jon Guthrie,DEF,32,ENG,58,61,80,33,62
Mansfield Town,George Williams,DEF,32,ENG,64,68,77,23,62
Mansfield Town,Deji Oshilaja,DEF,32,ENG,67,62,77,25,62
Crewe,Jack Powell,MID,31,ENG,69,73,70,23,62
Athletic Madrid,Juan Musso,GK,31,ARG,48,49,53,80,62
Swansea,Lawrence Vigouroux,GK,31,CHI,50,56,54,74,62
Le Havre,Arthur Desmas,GK,31,FRA,49,47,49,81,62
Free,Janoi Donacien,DEF,31,LCA,59,63,82,24,62
Grimsby Town,Curtis Thompson,DEF,31,ENG,63,66,79,21,62
Preston North End,Duane Holmes,MID,30,USA,72,73,69,22,62
Millwall,George Honeyman,MID,30,ENG,66,73,69,26,62
VfB Stuttgart,Fabian Bredlow,GK,30,GER,48,52,53,78,62
Verona,Simone Perilli,GK,30,ITA,51,52,53,76,62
Sheffield Wednesday,Jamal Lowe,FWD,30,JAM,78,69,59,27,62
Birmingham,Keshi Anderson,FWD,30,ENG,75,74,58,25,62
Perth Glory,Luis Canga,DEF,30,ECU,71,60,78,25,62
Melbourne City,Steven Ugarkovic,DEF,30,AUS,69,66,74,27,62
Marsiele,Ruben Blanco,GK,29,ESP,47,53,53,79,62
FC St.Pauli,Nikola Vasilj,GK,29,BIH,49,48,53,79,62
Free,Masaya Okugawa,FWD,29,JPN,74,72,68,22,62
Stockport County,Callum Camps,FWD,29,NIR,73,72,67,24,62
Bolton,Dion Charles,FWD,29,NIR,78,67,59,25,62
Mansfield Town,George Maris,DEF,29,ENG,70,70,74,25,62
Mansfield Town,Hiram Boateng,DEF,29,ENG,70,71,74,23,62
Oxford United,Stuart Findlay,DEF,29,SCO,59,64,79,29,62
Newcastle Jets,Aleksandar susnjar,DEF,29,AUS,62,60,79,28,62
Swindon Town,Jeff King,DEF,29,ENG,69,71,75,19,62
Plymouth Argyle,Jordan Houghton,DEF,29,ENG,63,68,74,28,62
Lincoln City,Conor McGrandles,DEF,29,SCO,67,68,74,25,62
Inter Milan,Ionuţ Radu,GK,28,ROU,49,52,52,78,62
Portsmouth,Colby Bishop,FWD,28,ENG,75,67,63,32,62
Ipswich Town,Chiedozie Ogbene,FWD,28,IRL,78,72,62,22,62
Millwall,Kevin Nisbet,FWD,28,SCO,75,61,62,36,62
Blackburn,Yuki Ohashi,FWD,28,JPN,74,67,65,30,62
FC Heidenheim 1846,Mathias Honsak,FWD,28,AUT,75,70,67,23,62
Plymouth Argyle,Ryan Hardie,FWD,28,SCO,77,65,62,28,62
FC St.Pauli,Danel Sinani,FWD,28,LUX,75,74,60,24,62
Northhampton Town,Aaron McGowan,DEF,28,ENG,61,62,80,28,62
Crawley Town,Panutche Camara,DEF,28,GNB,70,67,74,25,62
Rotherham United,Jamie McCart,DEF,28,SCO,63,63,79,28,62
Free,Stefan Nigro,DEF,28,AUS,64,67,73,32,62
Le Havre,Alois Confais,DEF,28,FRA,68,70,74,23,62
Portsmouth,Tom Lowery,MID,27,WAL,73,75,65,23,62
Notts County,Dan Crowley,MID,27,IRL,74,76,59,24,62
Las Palmas,alvaro Valles,GK,27,ESP,45,53,55,78,62
Borussia Monchengladbach,Moritz Nicolas,GK,27,GER,48,50,50,79,62
FC Augsburg,Samuel Essende,FWD,27,FRA,77,64,62,32,62
FC St.Pauli,Oladapo Afolayan,FWD,27,ENG,77,73,64,22,62
Stoke City,Ryan Mmaee,FWD,27,MAR,80,65,55,30,62
Cardiff City,Wilfried Kanga,FWD,27,CIV,78,68,62,23,62
Exeter City,Jack Fitzwater,DEF,27,ENG,62,61,81,24,62
Mansfield Town,Louis Reed,DEF,27,ENG,67,69,73,27,62
Oxford United,Ciaron Brown,DEF,27,NIR,61,62,80,27,62
Hull City,Anthony Racioppi,GK,26,SUI,48,52,51,80,62
Fulham,Steven Benda,GK,26,GER,49,49,52,79,62
Middlesbrough,Delano Burgzorg,FWD,26,NED,78,70,61,25,62
Alaves,Abde,FWD,26,ALG,75,69,63,29,62
VfL Hoffenheim,Jacob Bruun Larsen,FWD,26,DEN,75,71,66,24,62
Free,Josh Bowler,FWD,26,ENG,77,73,59,24,62
Middlesbrough,Emmanuel Latte Lath,FWD,26,CIV,78,67,58,28,62
Bolton,Dan Nlundulu,FWD,26,ENG,76,67,67,22,62
Perth Glory,Nicholas Pennington,DEF,26,AUS,62,66,79,27,62
Huddersfield,Radinio Balker,DEF,26,NED,67,64,76,28,62
Bolton,Jordi Osei-Tutu,DEF,26,ENG,71,71,73,23,62
Leyton Orient,Dan Happe,DEF,26,ENG,63,68,77,25,62
Peterborough United,Romoney Crichlow,DEF,26,ENG,65,68,77,23,62
Venezia,Michael Svoboda,DEF,26,AUT,62,59,80,28,62
Wycombe,Tyreeq Bakinson,DEF,26,ENG,69,69,70,32,62
Walsall,Charlie Lakin,DEF,26,ENG,69,68,75,21,62
Barnsley,Josh Earl,DEF,26,ENG,66,67,77,22,62
Port Vale,Mitch Clark,DEF,26,WAL,68,67,74,25,62
Venezia,Bjarki Bjarkason,MID,25,ISL,69,73,68,28,62
Espanyol,Pol Lozano,MID,25,ESP,69,71,70,27,62
Hull City,Ivor Pandur,GK,25,CRO,48,48,53,81,62
Free,Mohamed Amoura,FWD,25,ALG,77,72,58,27,62
Nottingham Forest,Ramon Sosa,FWD,25,PAR,76,72,66,21,62
Bristol City,Scott Twine,FWD,25,ENG,76,73,61,27,62
Swansea,Oliver Cooper,FWD,25,WAL,72,71,70,26,62
Free,Woo-Yeong Jeong,FWD,25,KOR,75,72,63,27,62
Hull City,Liam Millar,FWD,25,CAN,77,73,60,22,62
Leganes,Juan Cruz,FWD,25,ARG,78,72,60,22,62
Free,Borja Garces,FWD,25,ESP,78,65,62,25,62
Cambridge United,Kelland Watts,DEF,25,ENG,67,64,76,27,62
Lincoln City,Tom Hamer,DEF,25,ENG,65,65,77,24,62
Free,Tariq Lamptey,MID,24,GHA,70,73,69,26,62
Montpellier,Gabriel Barès,MID,24,SUI,66,72,70,29,62
Brighton,Carl Rushworth,GK,24,ENG,48,48,53,79,62
Angers,Yahia Fofana,GK,24,CIV,49,51,50,78,62
Coventry City,Ellis Simms,FWD,24,ENG,79,65,65,25,62
Free,Samuel Ballet,FWD,24,SUI,78,70,59,27,62
Middlesbrough,Finn Azaz,FWD,24,IRL,73,72,67,26,62
Verona,Amin Sarr,FWD,24,SWE,79,66,60,27,62
Tottenham,Djed Spence,FWD,24,ENG,74,71,72,20,62
Bristol City,Anis Mehmeti,FWD,24,ALB,76,74,65,20,62
Free,Myron Boadu,FWD,24,NED,77,70,57,29,62
Swansea,Ronald,FWD,24,BRA,78,70,58,26,62
Free,Dan Ndoye,FWD,24,SUI,75,72,66,22,62
Free,Yorbe Vertessen,FWD,24,BEL,79,67,59,25,62
Free,Rhys Williams,DEF,24,ENG,63,62,80,28,62
Wrexham,Lewis Brunt,DEF,24,ENG,67,67,75,28,62
FC St.Pauli,Philipp Treu,DEF,24,GER,68,72,74,23,62
Free,Aimen Moueffek,DEF,24,MAR,69,67,77,20,62
Blackpool,Dominic Thompson,DEF,24,ENG,69,69,75,20,62
Charlton Athletic,Kayne Ramsay,DEF,24,ENG,67,67,72,29,62
Plymouth Argyle,Adam Randell,DEF,24,ENG,65,68,74,26,62
Peterborough United,Jack Sparkes,DEF,24,ENG,61,67,79,21,62
Queens Park Rangers,Koki Saito,MID,23,JPN,73,74,60,28,62
RB Leipzig,Maarten Vandevoordt,GK,23,BEL,52,53,49,77,62
Free,Jaden Philogene,FWD,23,ENG,81,72,62,16,62
Leeds United,Sam Greenwood,FWD,23,ENG,77,71,64,22,62
Free,Luke Cundle,FWD,23,ENG,73,72,64,29,62
Huddersfield,Jaheim Headley,FWD,23,ENG,73,69,68,26,62
Oxford United,Louie Sibley,FWD,23,ENG,76,71,67,20,62
Cardiff City,Ollie Tanner,FWD,23,ENG,74,70,65,27,62
Free,Ibrahim Salah,FWD,23,MAR,75,74,62,23,62
Barcelona,Pau VIctor,FWD,23,ESP,77,69,61,24,62
Free,Jon Magunazelaia,DEF,23,ESP,74,70,74,19,62
Hull City,James Furlong,DEF,23,IRL,64,72,77,18,62
St Etienne,Louis Mouton,DEF,23,FRA,67,71,75,20,62
Blackburn,Owen Beck,FWD,22,WAL,75,70,70,22,62
Eintracht Frankfurt,Igor Matanovic,FWD,22,CRO,77,68,59,30,62
Preston North End,Layton Stewart,FWD,22,ENG,73,71,65,27,62
Espanyol,Naci unuvar,FWD,22,TUR,74,73,61,26,62
Free,Will Fish,DEF,22,ENG,58,62,82,27,62
Sunderland,Jenson Seelt,DEF,22,NED,70,64,73,31,62
Free,Yllan Okou,DEF,22,FRA,67,68,76,26,62
Bristol,Kamil Conteh,DEF,22,SLE,64,66,79,23,62
Notts County,Notts County,DEF,22,ENG,64,68,77,25,62
Huddersfield,Nigel Lonwijk,DEF,22,NED,69,69,74,25,62
Sunderland,Nectar Triantis,DEF,22,AUS,69,64,74,30,62
Free,Hugo alvarez,DEF,22,ESP,71,72,73,20,62
Birmingham,Joshua Williams,DEF,22,ENG,69,70,76,20,62
Blackpool,Zac Ashworth,DEF,22,ENG,67,66,73,29,62
Free,Khalil Fayad,MID,21,FRA,70,73,70,25,62
Stoke City,Andrew Moran,MID,21,IRL,75,76,63,21,62
Portsmouth,Freddie Potts,MID,21,ENG,69,73,72,25,62
Sheffield United,Oliver Arblaster,MID,21,ENG,67,72,71,25,62
Borussia Dortmund,Antonio Foti,FWD,21,CYP,75,73,66,23,62
Free,Niklas Pyyhtia,FWD,21,FIN,73,72,67,26,62
Nice,Mohamed-Ali Cho,FWD,21,FRA,76,70,65,25,62
Torino,Emirhan İlkhan,FWD,21,TUR,76,72,59,29,62
Reims,Oumar Diakite,FWD,21,CIV,74,68,67,27,62
Alaves,Julen Jon Guerrero,FWD,21,ESP,76,75,61,22,62
Huddersfield,Brodie Spencer,DEF,21,NIR,62,70,81,18,62
Norwich City,Ben Chrisene,DEF,21,ENG,72,69,72,25,62
Free,Terry Devlin,DEF,21,NIR,61,66,78,24,62
Free,Abdukodir Khusanov,DEF,21,UZB,60,60,80,28,62
Free,Kacper Urbański,MID,20,POL,72,73,66,25,62
Huddersfield,Callum Marshall,FWD,20,NIR,74,68,67,28,62
Free,Antonio Nusa,FWD,20,NOR,75,74,65,21,62
Free,Ibrahim Osman,FWD,20,GHA,79,70,52,31,62
FSV Mainz 05,Nelson Weiper,FWD,20,GER,78,65,56,33,62
Reims,Amadou Kone,DEF,20,MLI,68,66,76,26,62
Lyon,Noah Lahmadi,DEF,20,FRA,65,66,78,25,62
Stoke City,Ashley Phillips,DEF,20,ENG,65,66,75,30,62
Free,Biel Vicens,DEF,20,ESP,65,70,74,25,62
Bayer 04 Leverkusen,Casey Weber,GK,18,ENG,56,50,66,70,62
Le Havre,Garry Lynch,GK,18,ENG,56,41,45,85,62
Borussia Dortmund,Mohammed Bradley,GK,18,MDA,29,33,31,96,62
Free,George Ilenikhena,FWD,18,FRA,76,65,64,27,62
Wycombe,Riley Hari,MID,17,CAN,59,77,63,33,62
Udinese,Leandro Robertson,GK,17,CHI,46,52,64,75,62
St Etienne,Mathew Hanson,DEF,17,IRQ,58,60,79,32,62
Sevilla,Francisco Green,GK,16,ENG,40,58,46,84,62
Leeds United,Drew Turner,GK,16,ANG,47,56,41,82,62
Hull City,Tyrell King,DEF,16,IRN,58,61,75,39,62
Newcastle United,John Ruddy,GK,38,ENG,46,49,51,80,61
Wycombe,Garath McCleary,FWD,38,JAM,72,70,60,30,61
Walsall,Albert Adomah,MID,37,GHA,70,72,64,25,61
Girona,Juan Carlos,GK,37,ESP,45,51,48,80,61
Lille,Vito Mannone,GK,37,ITA,47,49,52,78,61
Venezia,Marco Modolo,DEF,36,ITA,56,57,81,32,61
Southampton,Alex McCarthy,GK,35,ENG,46,47,52,79,61
St Etienne,Brice Maubleu,GK,35,FRA,50,51,50,76,61
Blackpool,Jordan Rhodes,FWD,35,SCO,76,64,58,31,61
FC Heidenheim 1846,Kevin Muller,GK,34,GER,46,49,50,80,61
SV Werder Bremen,Markus Kolke,GK,34,GER,49,50,55,76,61
Exeter City,Josh Magennis,FWD,34,NIR,75,61,68,27,61
Bradford City,Richie Smallwood,DEF,34,ENG,58,61,81,26,61
Harrogate Town,Josh Falkingham,DEF,34,ENG,57,66,75,33,61
Milton Keynes Dons,Tom Carroll,MID,33,ENG,64,75,68,23,61
Swindon Town,Grant Hall,DEF,33,ENG,55,61,80,32,61
Swindon Town,Ollie Clarke,DEF,33,ENG,70,66,73,23,61
Wellington Phoenix,Scott Wootton,DEF,33,ENG,57,59,80,29,61
Colchester United,Tom Flanagan,DEF,33,NIR,62,63,76,27,61
Sydney FC,Anthony Caceres,MID,32,AUS,68,74,64,28,61
Carlisle United,Dylan McGeouch,MID,32,SCO,60,70,70,33,61
Rennes,Gauthier Gallon,GK,32,FRA,47,52,53,76,61
Como,Simone Verdi,FWD,32,ITA,77,77,55,20,61
Charlton Athletic,Chuks Aneke,FWD,32,ENG,75,67,60,27,61
Free,Patrick Bauer,DEF,32,GER,58,57,79,34,61
AFC Wimbledon,Jake Reeves,DEF,32,ENG,63,70,75,24,61
Central Coast Mariners,Storm Roux,DEF,32,NZL,63,64,76,27,61
Tranmere Rovers,Sam Finley,DEF,32,ENG,67,70,72,24,61
Borussia Dortmund,Patrick Gobel,MID,31,GER,67,75,68,20,61
VfL Wolfsburg,Marius Muller,GK,31,GER,48,48,54,78,61
Free,Leopold Zingerle,GK,31,GER,47,54,53,76,61
Newcastle United,Odysseas Vlachodimos,GK,31,GRE,49,50,51,77,61
Real Valladolid,Mamadou Sylla,FWD,31,ESP,79,67,58,23,61
FC Heidenheim 1846,Stefan Schimmer,FWD,31,GER,74,64,60,32,61
Sheffield Wednesday,Josh Windass,FWD,31,ENG,77,70,56,24,61
Walsall,Donervon Daniels,DEF,31,MSR,63,65,75,27,61
Huddersfield,Josh Ruffels,DEF,31,ENG,66,67,72,26,61
Colchester United,Tom Hopper,DEF,31,ENG,68,65,70,29,61
Blackburn,Lewis Baker,MID,30,ENG,72,74,69,17,61
Genoa,Mattia Aramu,FWD,30,ITA,78,70,58,22,61
Bristol,Grant Ward,FWD,30,ENG,70,69,70,28,61
Free,Wesley Said,FWD,30,FRA,78,69,51,30,61
Bristol City,Harry Cornick,FWD,30,ENG,72,71,65,25,61
VfL Bochum 1848,Gerrit Holtmann,FWD,30,PHI,74,70,66,21,61
Northhampton Town,Cameron McGeehan,FWD,30,NIR,72,66,71,23,61
Wrexham,Jack Marriott,FWD,30,ENG,76,67,59,25,61
Exeter City,Pierce Sweeney,DEF,30,IRL,64,65,76,27,61
Cambridge United,Paul Digby,DEF,30,ENG,64,66,74,28,61
Fleetwood Town,James Bolton,DEF,30,ENG,63,66,77,23,61
Wellington Phoenix,Hideki Ishige,DEF,30,JPN,66,73,75,16,61
Northhampton Town,Jack Sowerby,DEF,30,ENG,59,69,76,25,61
